"","V1","V2","V3","V4","V5","V6","V7","V8","comcol","sameRegion","intercept","spatial","beta","V14","V15"
"120","0.261888184736262","0.219933212910058","0.12068377653481","0.122424386210125","0.069570528375358","0.0158037886539777","0.0445660547051615","0.842535410592085","0.0416329420477568","0.120665748267469","0.0946784941682997","0.742369488688651","0.29454755508929","195","24"
"121","0.296853494514295","0.29500382375015","0.166278877555889","0.169153315473443","0.0526319636126469","0.0849785163218427","0.1547886200962","0.574320055628879","0.135820329324377","0.202796503155509","1.6202117250617e-05","0.661347805409732","0.728478928896722","14","25"
"122","0.247632338816928","0.236487900275049","0.160877827138755","0.132012657115752","0.0539017196654141","0.0882212301866154","0.086494074295468","0.866515248380364","0.0596381704950157","0.252672482846021","3.60432842650807e-05","0.68763712687359","0.70416906802636","32","25"
"123","0.254342970274936","0.237980458003824","0.104526879216189","0.123807869701538","0.0463954314673217","0.0911231214252801","0.0868998514073764","0.839418864525896","0.0394830981120371","0.13855964487049","0.196258721755659","0.521241889208802","0.423661808568104","65","25"
"124","0.249913675125478","0.219912183662311","0.106950725891168","0.117869019987617","0.053449696417071","0.11475797584225","0.106180889407374","0.852640315727291","0.01725977491333","0.0810990277459935","0.232329600667834","0.653735586990407","0.332373503022947","115","25"
"125","0.249532925933441","0.215525021814335","0.102401159645274","0.112428821832711","0.0327753956641437","0.101239347287832","0.0918673057171525","0.830442768827204","0.0184656650833285","0.0792534034379185","0.215614269735217","0.685667796985359","0.325708112265395","195","25"
"126","0.238834787474582","0.227297545140665","0.166278877555889","0.158850681457129","0.104718915379146","0.102477971368139","0.102477971368139","1","0.0419914420392854","0.0884741613946126","0.000280158181761751","0.866569026079564","0.330224671157187","14","26"
"127","0.229986012168244","0.207830528517856","0.160877827138755","0.127837918348957","0.0392525388768888","0.035747403090184","0.034461299568936","0.961535652586237","0.105260636185638","0.0214834194070084","0.140469203278286","0.730070002900077","0.283874458779714","32","26"
"128","0.250101185533462","0.226187407607318","0.13800503078628","0.125851560529423","0.0383389096406144","0.0150646729973449","0.0352208051227662","0.871281304001845","0.081587238120572","0.0771808350959542","0.118013656513113","4.22123030067619e-05","0.996157143720144","65","26"
"129","0.246431260985404","0.211018299053967","0.128752877593896","0.115766787294415","0.0241125741899895","0.044396161116258","0.0426210924389713","0.901456784669646","0.0274634809508038","0.0524590419612383","0.161989723112441","0.594450860082374","0.288331096960912","115","26"
"130","0.255244209156887","0.212619556079822","0.120631569610218","0.116260777082702","0.0438052463114741","0.0279817816778396","0.0477759639663078","0.820882749915138","0.0312682628534115","0.071757885929962","0.140977813423549","0.722176138939513","0.274152676696307","195","26"
"131","0.255140083360507","0.246222867614235","0.152797176738453","0.152896749149706","0.0721755222563698","0.0615726830036727","0.0891456932951571","0.720167380895999","0.00349242358963451","0.0704759621991787","0.0684808271541393","0.850958821425789","0.178403160447334","14","27"
"132","0.24128561344026","0.228835976555746","0.13751818999847","0.133295064877515","0.0121722006496034","0.03317970267406","0.0556470119371604","0.796107993112103","0.0334071918825678","0.0753310558700211","0.146001536596551","0.744898271023837","0.536819946616817","32","27"
"133","0.241672297175613","0.214673959047445","0.13800503078628","0.120006262283951","0.0281238364601","0.03341926833618","0.0331723842666114","0.910908241183041","0.0460791275848253","0.108165750908407","0.141787733579844","0.687115138805215","0.350698296442673","65","27"
"134","0.249582173369615","0.215747421353709","0.128752877593896","0.117637398775988","0.0158116116454347","0.0390767376591572","0.0400408774735353","0.902165523184385","0.0715090491533589","0.148890822760113","0.140880892202913","0.627545883430126","0.261565710939365","115","27"
"135","0.252562324492636","0.217267479663181","0.117722749103298","0.113587185781395","0.0212126337886986","0.0837333941840815","0.0768374009792235","0.844967467049051","0.0562829031856939","0.0951973307148895","0.19373159250085","0.243596706014485","0.5362329507968","195","27"
"136","0.212252745414826","0.208814106821704","0.147928431046473","0.145174234330808","0.0695030694632321","0.0572069623859279","0.0572069623859279","1","0.102608158988718","0.111150176623755","0.0458188295286547","0.00550436719155967","0.029286023434499","14","28"
"137","0.246397645449307","0.226210789404468","0.160877827138755","0.145528940326556","0.0872382756413788","0.0670688196767162","0.0709261776948711","0.924027405728693","0.0649574604443728","0.0115939308113282","0.0108607365298649","0.166463620209853","0.997031312164818","32","28"
"138","0.248701450601561","0.215223918096798","0.138147424584107","0.126608340710582","0.0664222835168168","0.0190565258079826","0.0354330031766563","0.896082980290985","0.0258172596762202","0.042759208823444","0.10289733851431","0.107121373993421","0.884183851328419","65","28"
"139","0.250565555311188","0.206611462509284","0.128766704320542","0.120552499661966","0.0543074729946407","0.0324611024917128","0.0387282470193437","0.902140088387529","0.0307145227266134","0.0827676911637727","0.0606375261442579","0.10841247982112","0.999191645949928","115","28"
"140","0.247275011969557","0.199609141593574","0.12068377653481","0.11157523547824","0.00627646021825343","0.072975128700007","0.0653360174569222","0.87840718066179","0.033085644410001","0.0788043646261212","0.185825574424369","0.380108617218425","0.482543466098344","195","28"
"141","0.251593514537155","0.244196507632151","0.166278877555889","0.167251646769999","0.118613270292624","0.122549113758023","0.122549113758023","1","0.182429909187594","7.1752504333489e-05","2.83865841141734e-05","0.817197748403911","0.371186570395065","14","29"
"142","0.251593958266801","0.236619874559791","0.160877827138755","0.143003085816266","0.0661513031823189","0.0801820550559874","0.0802573913214226","0.862718925335932","0.106674826378377","0.104850488249694","0.000841497037713227","0.786990675981949","0.512643625356242","32","29"
"143","0.2533011924119","0.230713828760197","0.13800503078628","0.12795069001628","0.047314638083317","0.0159559993517894","0.0333963645783414","0.882274878933905","0.0649629412551118","0.115687718901424","0.0899671458688038","0.705181456447802","0.371509543141452","65","29"
"144","0.260172359141003","0.226862592830035","0.128352268236733","0.1280401265377","0.0497217717032325","0.0124744841185552","0.0452072555040767","0.831146505331783","0.0758368473095895","0.101815145833536","0.0985225891721351","0.384729971855152","0.722677267624257","115","29"
"145","0.258656171805757","0.217267331868056","0.120505320315489","0.118684306679794","0.0492663592203938","0.0168228289601799","0.0405885868389395","0.843886279386058","0.0636578029576115","0.094516073811414","0.124767843592907","0.448059607277843","0.585721370577115","195","29"
"146","0.24255685133169","0.233513884214144","0.166278877555889","0.14835309768158","0.0958811675599106","0.0859708350697239","0.0858998103794044","0.955479197896564","0.182143252944057","0.0689467368576569","0.000703793646940713","0.0310849271510461","0.999899999670566","14","30"
"147","0.228872221819264","0.20810926284578","0.160877827138755","0.123467385090302","0.02646394679851","0.0232178763352185","0.0256319833075971","0.948475238406992","0.111592024852349","0.114376591234459","0.089766920861075","0.348356397596429","0.460981521722276","32","30"
"148","0.242662072171295","0.216459312603183","0.127338556615394","0.118234878358177","0.0209888369711065","0.0527704292002248","0.0525631719521057","0.884667912693671","0.0968413394537182","0.129727041779513","0.148374265586342","0.249178850709607","0.600843690731653","65","30"
"149","0.243970940127041","0.21020404684257","0.121396542681075","0.113758818144954","0.00455151668373354","0.0658804622566719","0.0601337649763181","0.893763735746738","0.0693019272251063","0.0953457513945098","0.174109127985567","0.637311614372039","0.227316080328346","115","30"
"150","0.246354217795516","0.205034456697166","0.108871659601716","0.106876796441055","0.0154489496550278","0.0855671815605012","0.0781812683598852","0.891801547598942","0.0785446227779594","0.0691442778729702","0.194522212807174","0.241865555427577","0.646642218805322","195","30"
"151","0.270069126813945","0.271094074728096","0.166278877555889","0.169332984896242","0.114345977935252","0.116119748605549","0.122403673336136","0.878067971328559","6.82425265513551e-06","2.31272432961103e-05","6.8904581792336e-06","0.493627002532302","0.835995295225251","14","31"
"152","0.248506911513635","0.228282312126136","0.157884635055502","0.140197894444712","0.0734040160501186","0.0569191055590778","0.0592923759537228","0.900689757117315","0.000324096734789951","0.0917033944232573","0.0644109377630152","0.841917383666615","0.252490176893597","32","31"
"153","0.247425378137843","0.215950996394697","0.13800503078628","0.12248627971197","0.032880725548341","0.0253131061992503","0.0361712717226195","0.876316455448466","0.0321586675932306","0.063581994110656","0.140460264362082","0.73948235898747","0.0805619208141249","65","31"
"154","0.248041766836576","0.212374204017504","0.127471624979901","0.115623417516959","0.0184035712829172","0.0462633507612864","0.0502313742255153","0.842466794554528","0.0421880241412019","0.069702042088006","0.160543661055033","0.682860125784605","0.0614765583827665","115","31"
"155","0.249557793666243","0.208190377051562","0.12068377653481","0.110311724853419","0.0036912101667137","0.0731112055932727","0.0664036865795697","0.855829080123978","0.0402298431561926","0.0661083822821791","0.186594234738855","0.70365493920524","0.147670102236243","195","31"
"156","0.273897158529839","0.279792104401425","0.173807337750896","0.163424259446441","0.122045990758602","0.113372718909651","0.123936330934861","0.740834972002862","0.0962970963259613","0.000117989107021141","0.0214074787279753","0.879751674806352","0.374957659130224","14","32"
"157","0.27107525470166","0.252075103080932","0.160877827138755","0.15725854144936","0.104420994323926","0.0834570823608493","0.0963503598868999","0.824665604697461","0.149412673556018","0.0798893776230541","0.000193687607725657","0.565683424097236","0.551277527306134","32","32"
"158","0.264778277907353","0.243010612561676","0.13800503078628","0.138125056873824","0.0923946557247644","0.0596787191380912","0.0679778286892476","0.852862883150574","0.140583580121227","0.0959571805745084","0.037923252907585","0.72523109091183","0.458807576860247","65","32"
"159","0.262453522648734","0.230291678209708","0.128589038822643","0.128737010275275","0.0726047141114858","0.0278775507772861","0.0547630036218337","0.81848177008433","0.090350562374736","0.067964527185955","0.0792661146353203","0.552981692324193","0.56812382548337","115","32"
"160","0.262312524814488","0.221344886877324","0.12068377653481","0.123161095878499","0.0750988714251569","0.020312735592689","0.0501022155992813","0.825487544357093","0.0959279338319976","0.0746064566464381","0.0906558626326032","0.737633422987086","0.4005435143856","195","32"
"161","0.280091588353657","0.278745564826546","0.166278877555889","0.153438019253511","0.0877645650684012","0.0768929043496841","0.111933680166642","0.694457567260068","7.85405645628138e-05","7.20950096831337e-05","0.0754925942452449","0.924296942292569","0.361722218739891","14","33"
"162","0.260546760869601","0.240476025635721","0.160877827138755","0.146417829189494","0.0198061758850846","0.0454307917375956","0.068328235634706","0.774676281700208","0.0121927749462227","0.0591874528201131","0.131136759586669","0.0671451278430584","0.999899999918012","32","33"
"163","0.255001888023883","0.227674333806266","0.13800503078628","0.126612859237425","0.0295588640305211","0.0324767783541059","0.0465585778823507","0.84103718766109","0.0395790218858893","0.0477240964337928","0.148971497769067","0.749732906553281","0.172759264593965","65","33"
"164","0.254733675479442","0.220998284685407","0.128146232276662","0.120383887131719","0.0288564542621342","0.0345897687069754","0.0445609346791208","0.8499361862573","0.0433181839750266","0.0434848536405995","0.148439652079517","0.755158141931276","0.262568139459949","115","33"
"165","0.25415720588803","0.213751845087335","0.12068377653481","0.116396802369407","0.00759064037383936","0.0630294525575821","0.0624049125813847","0.826720487186596","0.0451065818057406","0.0601497239851808","0.17600041357173","0.717758125979712","0.257201888258872","195","33"
"166","0.250339401256832","0.254667253079566","0.166278877555889","0.167381200042508","0.131558776841991","0.140009457779145","0.140009457779145","1","1.95432022169226e-05","8.69188724752645e-05","1.60327654481553e-05","0.999873370856125","0.427666841189346","14","34"
"167","0.258322310809541","0.242618295499602","0.159978046125728","0.150448899572121","0.0988852517376316","0.100356649956522","0.103918592343673","0.831553158553175","0.0355482828588259","0.128567503286513","6.56734819743887e-05","0.826741439314559","0.117865024185522","32","34"
"168","0.263342694862354","0.236688074605154","0.138142771146752","0.1396113379449","0.107705082927921","0.10530499042831","0.106940437600947","0.835145386858985","0.0364768652986404","0.104221594152883","0.00284066689348878","0.855869956719364","0.328374969812997","65","34"
"169","0.263527744801052","0.222574034587284","0.128801663998126","0.133126669376348","0.0998664228192261","0.0733742484062606","0.0784958117523848","0.85186705318267","0.0348960085977034","0.102343911255797","0.0381646842974166","0.823073691896232","0.206472122917116","115","34"
"170","0.264895321919853","0.215851707865239","0.12068377653481","0.126543855242405","0.0832606657787944","0.0209265233981739","0.0509032555055775","0.829280937429725","0.0327286435470551","0.0610311698177756","0.0922970778100707","0.813448215029497","0.323872780976096","195","34"
"171","0.216616788367422","0.2123747115386","0.114676443402055","0.10461427894021","0.128692685477106","0.17580369190507","0.17580369190507","1","7.34345899232622e-05","0.000100806231094874","0.353745957042951","0.257878876130848","0.649516334635033","14","35"
"172","0.229860343608986","0.219602046425596","0.127555849553382","0.119544497777707","0.0626690180908657","0.113264315885932","0.110967046058521","0.959345580765993","0.0239929024925721","0.000362512105970966","0.261770440382087","0.160549638481192","0.888391221912496","32","35"
"173","0.244521868735639","0.222442392160343","0.10356897588885","0.116396485667126","0.0629593184790289","0.124815898495569","0.123929412441826","0.986726027174021","0.0170512491329404","2.23048366783454e-05","0.255061628103133","0.727427872311888","0.524698950404251","65","35"
"174","0.2459750781868","0.221301069053138","0.0897557103778575","0.11262662905806","0.0676784452844243","0.136600494247311","0.131682429531393","0.930224091408582","0.02127070207202","0.0300356867361386","0.257943851303847","0.581996682854845","0.481975799006599","115","35"
"175","0.248278251881859","0.215157950615743","0.10605640737862","0.109776405702759","0.0594849250126622","0.131033845994313","0.125876448187079","0.92871120379636","0.0290135963445179","0.0397621114145318","0.246462466366657","0.679566638793925","0.396609094554104","195","35"
"176","0.234948981676534","0.22868575535586","0.130824667897108","0.12955685832732","0.0620962876842639","0.0785182656773094","0.0828606064179063","0.875765137921843","0.030146238614301","0.00773142383017085","0.0300103229710425","0.209252904538219","0.999899999980797","14","36"
"177","0.218625462663276","0.203911926113085","0.119369467496986","0.118966514678598","0.0126738832046202","0.0479880918277518","0.0479880918277518","1","0.0450722146852528","0.0959381407909515","0.16426613379875","0.440095898011536","0.0305611325769097","32","36"
"178","0.240448203986389","0.22086484967582","0.112202128103426","0.113126809913797","0.050465491933238","0.104171229050406","0.10046300803573","0.93356386304012","0.039638823294868","0.0617391767707078","0.222617687299518","0.675609813303787","0.382980480965728","65","36"
"179","0.254456992128272","0.225488561786483","0.105520408289735","0.121024857869848","0.0376856690587787","0.089943255372549","0.0882262921472566","0.840277184597326","0.0250449046714081","0.0619033606085735","0.155947840202352","0.0888892813752331","0.99989999957396","115","36"
"180","0.255178159739782","0.221835253949182","0.0922974476575387","0.117877094028784","0.0518313251910691","0.119780479550467","0.109584710612722","0.840022049616091","0.0344158111987491","0.054574647084372","0.234413338492419","0.674151846244278","0.267964153107917","195","36"
"181","0.238602827654379","0.231394206763324","0.186716340718523","0.15384120691172","0.0980392975283017","0.0893230171449168","0.0893230171449168","1","0.146655304449609","0.0717775945872518","0.0131785639205679","0.34379864074232","0.461626451086519","14","37"
"182","0.259918605925731","0.246770518511489","0.160877827138755","0.150970841552602","0.105358783532572","0.0781715635575602","0.0821617454319622","0.891723354774993","0.0434717461151671","0.000341614263734642","0.0604916327976912","0.598562798068521","0.567684618126797","32","37"
"183","0.257981621690435","0.224680236873954","0.13735989896241","0.131899758305139","0.0832119127775053","0.0469810720946311","0.0593581966978972","0.856503458622136","0.0210834383903691","0.019498488658507","0.0759879393588203","0.882032987643873","0.490566468414379","65","37"
"184","0.265235476048488","0.227127069370242","0.128752877593896","0.130137570378344","0.0956375700457023","0.0547746559710934","0.0635582685411679","0.859297338857696","0.0430406825271238","0.0625311680746113","0.0558795500179287","0.528545467270876","0.655445503644925","115","37"
"185","0.265371703271526","0.217888640703014","0.12068377653481","0.124428253427835","0.0912403246814233","0.0278007798156075","0.0515931639282943","0.837920553858104","0.0391468441230638","0.0878295871543452","0.0825729340083018","0.736089915289099","0.465190728045755","195","37"
"186","0.264834951433984","0.261929538039756","0.166278877555889","0.162228128304082","0.119563843655489","0.113396644560052","0.119276161966853","0.769418063554838","0.00735845278430387","0.0192215553327132","0.0460954195535852","0.00443474580900599","0.028937128198161","14","38"
"187","0.269843124870224","0.251840829342001","0.158311477096898","0.158298455018186","0.11377980007067","0.109944326445047","0.113156488307137","0.814068868527194","0.0468081708074887","0.0218349259679549","0.00083243819862977","0.0641544289755797","0.997848549598153","32","38"
"188","0.261265906393089","0.231112878651172","0.131765230735766","0.128725349712861","0.0568069586875812","0.0154678616778425","0.0557400531285932","0.804129267039021","0.00917550299230824","0.0541850653891684","0.108199158730849","0.335608131996674","0.602070590387441","65","38"
"189","0.253661373293106","0.215618400189325","0.128752877593896","0.117879569170882","0.0377444252991038","0.0293996159065861","0.0376157584288191","0.873643260281792","0.0356803564545529","0.0547948844596361","0.144338890622594","0.624057448955931","0.312163136297132","115","38"
"190","0.252530267975337","0.211580264323077","0.120077936595563","0.113203250030598","0.0289909477678544","0.0412154939732938","0.0428558988759077","0.871135634985514","0.0292586536742726","0.0678944112282646","0.154929489427297","0.73697738330265","0.2806617893679","195","38"
"191","0.232891260532022","0.231099773596853","0.161105375401426","0.143473798387355","0.125049819339828","0.16334225729706","0.16334225729706","1","0.0279287611351092","0.446785689242369","0.000276876335908816","0.520713102998103","0.460456178821708","14","39"
"192","0.261191441498833","0.244215968550879","0.15570369915088","0.153449874525657","0.0748254223596336","0.0471382516344491","0.0659923184424658","0.79368383769012","0.0296252789622609","0.175435662104306","0.0443961202299468","0.745746087144362","0.471045190482598","32","39"
"193","0.26825098436199","0.24443175923972","0.137649606180411","0.139221665854531","0.0941066138494414","0.0593437758024155","0.0710226893148022","0.839050702496096","0.000440999820905438","0.0787037071319898","0.0546112101016964","0.865864791105774","0.634713907179878","65","39"
"194","0.268874620322848","0.23280423101164","0.128585983500496","0.134973242315871","0.0979454976170871","0.0677134220406671","0.07894541463065","0.818379842859669","0.0170426573155033","0.109041156450868","0.0431953017840386","0.829819726218223","0.466391324636407","115","39"
"195","0.26160216382918","0.214387862246443","0.120598015524201","0.121826101885473","0.0763142627277718","0.0179386320428979","0.0436181600341139","0.85010162511544","0.038689921066867","0.0925155299200181","0.0926311775391984","0.775550900026778","0.389824898594538","195","39"
"196","0.22917682216652","0.224681049329013","0.166278877555889","0.140652481146637","0.0625103162855872","0.0916888675441823","0.0918027957557012","0.975134675936866","0.000320477455027155","0.000518263667045283","0.00288289791513023","0.254542488901827","0.99989999999554","14","40"
"197","0.247235771140325","0.226888783687367","0.160877827138755","0.127209993463601","0.0379943794709928","0.0677874798870015","0.0694018679198704","0.847195951962473","0.078082735764297","0.0230546928476543","0.202720883078272","0.00228753208123367","0.996464048584055","32","40"
"198","0.257438835841122","0.239424603043318","0.13800503078628","0.108839624970741","0.0911485998721813","0.149319184954469","0.141942907862193","0.869345830558688","0.0519352888159674","0.00805804839911841","0.27646671877495","0.66168337733008","0.340328227754286","65","40"
"199","0.259979202008842","0.237394077988277","0.128752877593896","0.109900795881436","0.0830009088736707","0.147325677693415","0.139988568294717","0.885409752846289","0.0462141301095972","0.0219517170362571","0.26561169056682","0.419426185209282","0.580797577952706","115","40"
"200","0.259417894474151","0.231858586358779","0.11957804224578","0.111864613908087","0.0641213030478973","0.129427753178981","0.119072344700092","0.833581448137273","0.0466166048517212","0.0449383466156017","0.242384657851111","0.468987610500538","0.579026258631257","195","40"
