"","mae1.1","mae1.2","mae1.3","mae1.4","mae1.5","mae1.6","mae1.7","rmse1.1","rmse1.2","rmse1.3","rmse1.4","rmse1.5","rmse1.6","rmse1.7","bic1","param1.1","param1.2","param1.3","param1.4","param1.5","mae2.1","mae2.2","mae2.3","mae2.4","mae2.5","mae2.6","mae2.7","rmse2.1","rmse2.2","rmse2.3","rmse2.4","rmse2.5","rmse2.6","rmse2.7","bic2","param2.1","param2.2","param2.3","param2.4","param2.5"
"26",0.255244209156887,0.212619556079822,0.120631569610218,0.116260777082702,0.0438052463114741,0.0266888514595559,0.0499983103923669,0.315480363302984,0.264415720572538,0.124925298096465,0.143189685063105,0.0472137110996149,0.0272463565488435,0.0625612459135548,6128.01642187418,0.0349069438346507,0.081554888232912,0.085200519781529,0.78280967647531,0.318182250414647,0.255244209156887,0.212619556079822,0.120631569610218,0.116260777082702,0.0438052463114741,0.0266888514595559,0.0499983103923669,0.315480363302984,0.264415720572538,0.124925298096465,0.143189685063105,0.0472137110996149,0.0272463565488435,0.0625612459135548,6128.01642187418,0.0349069438346507,0.081554888232912,0.085200519781529,0.78280967647531,0.318182250414647
"27",0.252562324492636,0.217267479663181,0.117722749103298,0.113587185781395,0.0212126337886986,0.0282309108251397,0.0486534994421843,0.309734309061632,0.267934298635722,0.122660573442108,0.143092766136656,0.0219403690636593,0.0298774711699994,0.0591198350630413,6101.73266414023,0.0765140188290765,0.113777642757351,0.134809038818377,0.319102449465284,0.494047324747364,0.252562324492636,0.217267479663181,0.117722749103298,0.113587185781395,0.0212126337886986,0.0282309108251397,0.0486534994421843,0.309734309061632,0.267934298635722,0.122660573442108,0.143092766136656,0.0219403690636593,0.0298774711699994,0.0591198350630413,6101.73266414023,0.0765140188290765,0.113777642757351,0.134809038818377,0.319102449465284,0.494047324747364
"28",0.247275011969557,0.199609141593574,0.119845804461299,0.11157523547824,0.00627646021825343,0.0204423613724132,0.0363799978738456,0.304458238367923,0.249351779239135,0.124282730852498,0.138924193904606,0.0143796610308763,0.0206309018597551,0.0443512113847499,5942.1455882944,0.0421042383732052,0.0923791683047095,0.131165113434384,0.61901647286716,0.39625582012487,0.247275011969557,0.199609141593574,0.12068377653481,0.11157523547824,0.00627646021825343,0.0204423613724132,0.0363799978738456,0.304458238367923,0.249351779239135,0.124933483484327,0.138924193904606,0.0143796610308763,0.0206309018597551,0.0443512113847499,5942.1455882944,0.0421042383732052,0.0923791683047095,0.131165113434384,0.61901647286716,0.39625582012487
"29",0.258656171805757,0.217267331868056,0.117272561199304,0.118684306679794,0.0492663592203938,0.034254858632564,0.0491137815004219,0.31792194797043,0.269596790299697,0.123145275920408,0.146135941911337,0.0495685448529267,0.0354373490628915,0.0608722500744523,6427.35798376229,0.0731159049910656,0.109730496387769,0.0717913959818583,0.469665601338503,0.608214333130455,0.258656171805757,0.217267331868056,0.120505320315489,0.118684306679794,0.0492663592203938,0.034254858632564,0.0491137815004219,0.31792194797043,0.269596790299697,0.124734387935575,0.146135941911337,0.0495685448529267,0.0354373490628915,0.0608722500744523,6427.35798376229,0.0731159049910656,0.109730496387769,0.0717913959818583,0.469665601338503,0.608214333130455
"30",0.246354217795516,0.205034456697166,0.120451196896213,0.106876796441055,0.0154489496550278,0.0175530026898765,0.033934611213918,0.302784618185636,0.253374481035901,0.124697363716923,0.133636118721403,0.0173216196602665,0.0206227656350135,0.0414859241896079,6176.8056757369,0.0864780273985252,0.0818977051859184,0.124392114789504,0.321492675081625,0.609934766709943,0.246354217795516,0.205034456697166,0.108871659601716,0.106876796441055,0.0154489496550278,0.0175530026898765,0.033934611213918,0.302784618185636,0.253374481035901,0.115974084636,0.133636118721403,0.0173216196602665,0.0206227656350135,0.0414859241896079,6176.8056757369,0.0864780273985252,0.0818977051859184,0.124392114789504,0.321492675081625,0.609934766709943
"31",0.249557793666243,0.208190377051562,0.12068377653481,0.110311724853419,0.0036912101667137,0.0116125631522515,0.0367609362667359,0.30615926201133,0.257311523197245,0.124933483484327,0.137598147247686,0.0103765690928365,0.012544761491627,0.0449267588066847,6078.10385285346,0.0464029371875373,0.0780192894452885,0.122077078816922,0.753145697731801,0.15457923395703,0.249557793666243,0.208190377051562,0.12068377653481,0.110311724853419,0.0036912101667137,0.0116125631522515,0.0367609362667359,0.30615926201133,0.257311523197245,0.124933483484327,0.137598147247686,0.0103765690928365,0.012544761491627,0.0449267588066847,6078.10385285346,0.0464029371875373,0.0780192894452885,0.122077078816922,0.753145697731801,0.15457923395703
"32",0.262312524814488,0.221344886877324,0.12068377653481,0.123161095878499,0.0750988714251569,0.0556159150003538,0.0667919222770966,0.323125053876902,0.274830628059156,0.124933483484327,0.150036638936009,0.0758329475074097,0.0584526553142931,0.0808140932858246,6367.35948408067,0.110108428677761,0.0808238164205361,0.0484308185314163,0.760623055943544,0.433646120538169,0.262312524814488,0.221344886877324,0.12068377653481,0.123161095878499,0.0750988714251569,0.0556159150003538,0.0667919222770966,0.323125053876902,0.274830628059156,0.124933483484327,0.150036638936009,0.0758329475074097,0.0584526553142931,0.0808140932858246,6367.35948408067,0.110108428677761,0.0808238164205361,0.0484308185314163,0.760623055943544,0.433646120538169
"33",0.25415720588803,0.213751845087335,0.120461934389283,0.116396802369407,0.00759064037383936,0.00236974508182551,0.0466638259681088,0.312392669190336,0.265930238805491,0.12470535210579,0.145786815107266,0.0114748518033464,0.00511071556954143,0.0575141041470164,6119.24364002183,0.0516022861558585,0.0744041654865476,0.108667749251633,0.753741386417315,0.293927216344287,0.25415720588803,0.213751845087335,0.12068377653481,0.116396802369407,0.00759064037383936,0.00236974508182551,0.0466638259681088,0.312392669190336,0.265930238805491,0.124933483484327,0.145786815107266,0.0114748518033464,0.00511071556954143,0.0575141041470164,6119.24364002183,0.0516022861558585,0.0744041654865476,0.108667749251633,0.753741386417315,0.293927216344287
"34",0.264895321919853,0.215851707865239,0.120588603849034,0.126543855242405,0.0832606657787944,0.0729991880734985,0.077030063849384,0.326999110995259,0.270251329611144,0.124985792584535,0.15439040700585,0.0843002501950298,0.0734911820564666,0.0903361662907761,6472.58143064234,0.0347863701018456,0.0679332230411888,0.0391132455860067,0.858148510130422,0.35251296117418,0.264895321919853,0.215851707865239,0.12068377653481,0.126543855242405,0.0832606657787944,0.0729991880734985,0.077030063849384,0.326999110995259,0.270251329611144,0.124933483484327,0.15439040700585,0.0843002501950298,0.0734911820564666,0.0903361662907761,6472.58143064234,0.0347863701018456,0.0679332230411888,0.0391132455860067,0.858148510130422,0.35251296117418
"35",0.248278251881859,0.215157950615743,0.10605640737862,0.109776405702759,0.0594849250126622,0.0900558847677035,0.0867688191305071,0.304321298369819,0.264018104614939,0.11383949140725,0.137862364926037,0.0615324867447867,0.0908615657721146,0.0937079886702446,6111.62308411482,0.0335721820715761,0.0492135500283394,0.204044867041894,0.708075963966658,0.427187551824708,0.248278251881859,0.215157950615743,0.10605640737862,0.109776405702759,0.0594849250126622,0.0900558847677035,0.0867688191305071,0.304321298369819,0.264018104614939,0.11383949140725,0.137862364926037,0.0615324867447867,0.0908615657721146,0.0937079886702446,6111.62308411482,0.0335721820715761,0.0492135500283394,0.204044867041894,0.708075963966658,0.427187551824708
