"","value","est","lambda","type"
"350",0.128820462198381,"FM","0.1","MAE"
"351",0.124992426462396,"FM","0.2","MAE"
"352",0.132308594723744,"FM","0.2","MAE"
"353",0.148647168643034,"FM","0.2","MAE"
"354",0.131991341256719,"FM","0.2","MAE"
"355",0.152464193313659,"FM","0.2","MAE"
"356",0.14410574849325,"FM","0.2","MAE"
"357",0.138919316847824,"FM","0.2","MAE"
"358",0.152630891731381,"FM","0.2","MAE"
"359",0.129749554547448,"FM","0.2","MAE"
"360",0.144380012632438,"FM","0.2","MAE"
"361",0.170504702428842,"FM","0.3","MAE"
"362",0.147777332731778,"FM","0.3","MAE"
"363",0.142272306463336,"FM","0.3","MAE"
"364",0.154293791994804,"FM","0.3","MAE"
"365",0.146358931010861,"FM","0.3","MAE"
"366",0.148087021186915,"FM","0.3","MAE"
"367",0.139184105286116,"FM","0.3","MAE"
"368",0.154545800188944,"FM","0.3","MAE"
"369",0.143672192001748,"FM","0.3","MAE"
"370",0.153621052316129,"FM","0.3","MAE"
"371",0.191875282139043,"FM","0.4","MAE"
"372",0.170728154527818,"FM","0.4","MAE"
"373",0.174221354647596,"FM","0.4","MAE"
"374",0.186793151988129,"FM","0.4","MAE"
"375",0.184998489824667,"FM","0.4","MAE"
"376",0.167884420710313,"FM","0.4","MAE"
"377",0.169204667093855,"FM","0.4","MAE"
"378",0.135217823624822,"FM","0.4","MAE"
"379",0.204953726277657,"FM","0.4","MAE"
"380",0.164395453684113,"FM","0.4","MAE"
"381",0.191367115989143,"FM","0.5","MAE"
"382",0.1821171165256,"FM","0.5","MAE"
"383",0.194063587998935,"FM","0.5","MAE"
"384",0.17189561900975,"FM","0.5","MAE"
"385",0.225345470209351,"FM","0.5","MAE"
"386",0.200660981968208,"FM","0.5","MAE"
"387",0.188488498932678,"FM","0.5","MAE"
"388",0.159578634258466,"FM","0.5","MAE"
"389",0.16865529274496,"FM","0.5","MAE"
"390",0.175478023702869,"FM","0.5","MAE"
"391",0.162859252001845,"FM","0.6","MAE"
"392",0.185890285492166,"FM","0.6","MAE"
"393",0.201195889157096,"FM","0.6","MAE"
"394",0.146234345401646,"FM","0.6","MAE"
"395",0.161425123814832,"FM","0.6","MAE"
"396",0.19347591953333,"FM","0.6","MAE"
"397",0.231765986912572,"FM","0.6","MAE"
"398",0.195658313440822,"FM","0.6","MAE"
"399",0.225386245025829,"FM","0.6","MAE"
"400",0.19401640023255,"FM","0.6","MAE"
"401",0.228119306001132,"FM","0.7","MAE"
"402",0.200800876738775,"FM","0.7","MAE"
"403",0.206257759475956,"FM","0.7","MAE"
"404",0.174806858749151,"FM","0.7","MAE"
"405",0.179674751323167,"FM","0.7","MAE"
"406",0.218397086828322,"FM","0.7","MAE"
"407",0.176558627719296,"FM","0.7","MAE"
"408",0.202507238178565,"FM","0.7","MAE"
"409",0.203130672238366,"FM","0.7","MAE"
"410",0.191241236877432,"FM","0.7","MAE"
"411",0.178631207401894,"FM","0.8","MAE"
"412",0.151282441677364,"FM","0.8","MAE"
"413",0.180513316124796,"FM","0.8","MAE"
"414",0.136328660586118,"FM","0.8","MAE"
"415",0.158444301681764,"FM","0.8","MAE"
"416",0.171734704927928,"FM","0.8","MAE"
"417",0.233139574363475,"FM","0.8","MAE"
"418",0.237325881747513,"FM","0.8","MAE"
"419",0.193351837000175,"FM","0.8","MAE"
"420",0.182474478501888,"FM","0.8","MAE"
"421",0.18243652502339,"FM","0.9","MAE"
"422",0.243923076745804,"FM","0.9","MAE"
"423",0.241706663092859,"FM","0.9","MAE"
"424",0.396470846152487,"FM","0.9","MAE"
"425",0.2752627495562,"FM","0.9","MAE"
"426",0.183195223740387,"FM","0.9","MAE"
"427",0.20949104914007,"FM","0.9","MAE"
"428",0.161524310369546,"FM","0.9","MAE"
"429",0.240443240138405,"FM","0.9","MAE"
"430",0.209255857230007,"FM","0.9","MAE"
"431",0.273406391960412,"FM","1","MAE"
